Tipo movimiento,Fecha evento,Departamento,Municipio,Vereda,Longitud (°),Total de daños,Tipo movimiento (detalle),Subtipo movimiento,Subtipo movimiento (detalle)
Deslizamiento,2004-03-11,CAUCA,MERCADERE S,EL ROSARIO,-77.296,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2004-03-10,ANTIOQUIA,YARUMAL,YARUMAL,-75.358192,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2004-03-10,ANTIOQUIA,YARUMAL,YARUMAL,-75.358681,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2004-03-05,CÓRDOBA,TIERRALTA,TIERRALTA,-76.142161,10000.0,,Deslizamiento traslacional,
Deslizamiento,2004-03-03,CAUCA,MERCADERE S,EL ROSARIO,-77.291817,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2004-03-01,CÓRDOBA,TIERRALTA,TIERRALTA,-76.139936,5000.0,,Deslizamiento traslacional,
Deslizamiento,2004-03-01,CÓRDOBA,TIERRALTA,TIERRALTA,-76.131086,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento rotacional
Deslizamiento,2004-02-26,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,-73.13395,0.0,,Deslizamiento rotacional,
Flujo,2004-02-22,BOYACÁ,PAYA,PAYA,-72.435475,0.0,Flujo,Deslizamiento por flujo,Flujo de detritos
Deslizamiento,2004-02-21,NORTE DE SANTANDER,ÁBREGO,EL LLANON,-73.179722,0.0,,Deslizamiento rotacional,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.468431,0.0,,Deslizamiento traslacional,
Flujo,2004-01-31,NORTE DE SANTANDER,HERRÁN,SIBERIA,-72.462146,0.0,Deslizamiento,Avalancha de detritos,Deslizamiento traslacional
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.474505,0.0,,Deslizamiento traslacional,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.507205,0.0,,Deslizamiento traslacional,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.493905,0.0,,Deslizamiento traslacional,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.476274,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.482241,0.0,,Deslizamiento traslacional,
Deslizamiento,2004-01-31,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.487817,0.0,,Deslizamiento traslacional,
Deslizamiento,2004-01-28,ARAUCA,FORTUL,FORTUL,-72.033931,0.0,Flujo,Deslizamiento traslacional en cuña,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.105367,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,FORTUL,FORTUL,-72.054314,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.0242,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.029322,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-71.791553,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.084794,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Flujo,2004-01-28,ARAUCA,TAME,TAME,-72.088706,0.0,,Flujo de detritos,
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.028761,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.029861,0.0,,Deslizamiento traslacional,
Flujo,2004-01-28,ARAUCA,FORTUL,FORTUL,-72.057169,0.0,,Flujo de detritos,
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.092417,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.084794,0.0,,Deslizamiento rotacional,
Deslizamiento,2004-01-28,ARAUCA,TAME,TAME,-72.126856,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2004-01-20,CÓRDOBA,TIERRALTA,TIERRALTA,-76.142703,0.0,,Deslizamiento rotacional,
Deslizamiento,2004-01-10,ARAUCA,TAME,TAME,-72.065675,0.0,,Deslizamiento traslacional,
Flujo,2004-01-01,BOYACÁ,CUBARÁ,CUBARÁ,-72.093618,0.0,,Flujo de detritos,
Flujo,2004-01-01,ANTIOQUIA,TURBO,TURBO,-76.561956,0.0,Reptación,Flujo de lodo,Reptacion de suelos
Deslizamiento,2004-01-01,CAUCA,CAJIBÍO,EL ROSARIO,-76.768312,275000.0,,Deslizamiento rotacional,
Flujo,2004-01-01,ANTIOQUIA,YARUMAL,EL CEDRO,-75.360172,0.0,Deslizamiento,Flujo de lodo,Deslizamiento rotacional
Deslizamiento,2004-01-01,CAUCA,CAJIBÍO,CAJIBÍO,-76.766317,0.0,,Deslizamiento rotacional,
Deslizamiento,2004-01-01,CAUCA,CAJIBÍO,CAJIBÍO,-76.769312,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-12-17,VALLE DEL CAUCA,YUMBO,YUMBO,-76.53673,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-11-27,CAUCA,MERCADERE S,EL ROSARIO,-77.29615,0.0,Caida,Deslizamiento traslacional planar,Caida de Tierras
Flujo,2003-11-26,CUNDINAMA RCA,GACHETÁ,GACHETÁ,-73.5701,0.0,,Flujo de tierra,
Flujo,2003-11-26,CUNDINAMA RCA,GACHETÁ,GACHETÁ,-73.586767,0.0,,Flujo de tierra,
Deslizamiento,2003-11-21,VALLE DEL CAUCA,YUMBO,SAN MARCOS,-76.471436,0.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2003-11-06,VALLE DEL CAUCA,YUMBO,EL PEDREGAL,-76.550658,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2003-10-09,VALLE DEL CAUCA,YUMBO,SAN MARCOS,-76.444006,0.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2003-10-07,VALLE DEL CAUCA,BUGA,LA HABANA,-76.194167,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Flujo,2003-10-01,CALDAS,SAN JOSÉ,SAN JOSÉ,-75.81037,0.0,Caida,Flujo de detritos,Caida de roca
Deslizamiento,2003-10-01,ANTIOQUIA,PUERTO BERRÍO,PUERTO BERRÍO,-74.55998,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2003-10-01,VALLE DEL CAUCA,BUGA,BUGA,-76.258056,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-09-30,VALLE DEL CAUCA,YUMBO,YUMBO,-76.546964,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-09-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.528889,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-09-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.528857,0.0,,Deslizamiento rotacional,
Flujo,2003-09-12,CAUCA,MERCADERE S,MERCADERE S,-77.19165,0.0,Deslizamiento,Deslizamiento por flujo,Deslizamiento traslacional
Deslizamiento,2003-09-09,VALLE DEL CAUCA,YUMBO,YUMBO,-76.500927,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-08-12,BOYACÁ,ÚMBITA,ÚMBITA,-73.438111,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-08-05,ANTIOQUIA,CÁCERES,CÁCERES,-75.310189,1000.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2003-08-03,VALLE DEL CAUCA,YUMBO,YUMBO,-76.539133,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-07-29,NORTE DE SANTANDER,CÁCHIRA,RAMIREZ,-73.086389,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2003-07-26,VALLE DEL CAUCA,YUMBO,YUMBO,-76.502444,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2003-07-26,VALLE DEL CAUCA,YUMBO,YUMBO,-76.520289,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-07-25,SANTANDER,SURATÁ,SURATÁ,-73.04,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-07-24,SANTANDER,EL PLAYÓN,BETANIA,-73.183056,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-07-20,ARAUCA,TAME,TAME,-71.766389,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-07-04,BOYACÁ,ALMEIDA,ALMEIDA,-73.3741,40000.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2003-07-01,ANTIOQUIA,GRANADA,GRANADA,-75.139332,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-06-20,VALLE DEL CAUCA,YUMBO,YUMBO,-76.546514,0.0,,Deslizamiento traslacional,
Flujo,2003-06-05,CALDAS,PÁCORA,SAN BARTOLOME,-75.575956,0.0,,Flujo de detritos,
Deslizamiento,2003-06-01,CUNDINAMA RCA,MEDINA,LOS ALPES,-73.459918,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2003-06-01,CUNDINAMA RCA,MEDINA,MEDINA,-73.313654,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2003-05-15,VALLE DEL CAUCA,YUMBO,YUMBO,-76.468464,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-05-15,VALLE DEL CAUCA,YUMBO,YUMBO,-76.456894,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2003-05-01,META,VILLAVICENC IO,VILLAVICENC IO,-73.625336,0.0,Reptación,Deslizamiento traslacional,Solifluxion
Deslizamiento,2003-05-01,META,VILLAVICENC IO,VILLAVICENC IO,-73.657544,0.0,Reptación,Deslizamiento traslacional,Solifluxion
Deslizamiento,2003-04-22,ANTIOQUIA,ITUANGO,ITUANGO,-75.796053,15000.0,,Deslizamiento traslacional,
Flujo,2003-04-20,ANTIOQUIA,ITUANGO,ITUANGO,-75.72034,3000.0,Caida,Flujo de detritos,Caida de detritos
Deslizamiento,2003-04-18,ANTIOQUIA,SABANALAR GA,SABANALAR GA,-75.780964,5000.0,,Deslizamiento rotacional,
Deslizamiento,2003-04-10,SANTANDER,ZAPATOCA,ZAPATOCA,-73.272156,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-04-01,CAUCA,CAJIBÍO,ORTEGA,-76.823028,20250.0,,Deslizamiento traslacional,
Deslizamiento,2003-04-01,NORTE DE SANTANDER,CHINÁCOTA,CHINÁCOTA,-72.57066,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-03-30,VALLE DEL CAUCA,YUMBO,SANTA INES,-76.520317,0.0,,Deslizamiento rotacional,
Deslizamiento,2003-03-19,SANTANDER,GIRÓN,GIRÓN,-73.160544,0.0,,Deslizamiento traslacional,
Flujo,2003-03-19,BOYACÁ,SATIVANORT E,SATIVANORT E,-72.736207,0.0,Deslizamiento,Flujo de tierra,Deslizamiento rotacional
Deslizamiento,2003-03-19,VALLE DEL CAUCA,YUMBO,YUMBO,-76.469111,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-02-12,ANTIOQUIA,MEDELLÍN,MEDELLÍN,-75.585833,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2003-01-04,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.47044,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.932625,0.0,,Deslizamiento traslacional en cuña,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.599953,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.589542,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.58844,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.931428,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.687228,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2003-01-04,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.933783,0.0,,Deslizamiento traslacional planar,
Flujo,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.607536,0.0,,Flujo de detritos,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.610589,0.0,,Deslizamiento traslacional,
Flujo,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.607014,0.0,,Avalancha de detritos,
Deslizamiento,2003-01-04,NORTE DE SANTANDER,BOCHALEMA,BOCHALEMA,-72.610992,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-01-01,PUTUMAYO,SANTIAGO,SANTIAGO,-77.020672,0.0,,Deslizamiento traslacional,
Deslizamiento,2003-01-01,SANTANDER,GUAPOTÁ,GUAPOTÁ,-73.321792,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2003-01-01,ANTIOQUIA,YARUMAL,YARUMAL,-75.380597,25000.0,,Deslizamiento rotacional,
Flujo,2003-01-01,ANTIOQUIA,BRICEÑO,BRICEÑO,-75.479444,7000.0,Caida,Flujo de tierra,Caida de detritos
Flujo,2003-01-01,SANTANDER,EL PLAYÓN,EL PLAYÓN,-73.098392,0.0,,Flujo de detritos,
Deslizamiento,2002-12-03,VALLE DEL CAUCA,YOTOCO,YOTOCO,-76.392754,0.0,,Deslizamiento rotacional,
Deslizamiento,2002-12-03,VALLE DEL CAUCA,YOTOCO,YOTOCO,-76.409422,0.0,,Deslizamiento rotacional,
Deslizamiento,2002-12-03,VALLE DEL CAUCA,PALMIRA,PALMIRA,-76.104183,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2002-11-27,CAUCA,POPAYÁN,SANTA BARBARA,-76.549719,0.0,,Deslizamiento traslacional,
Deslizamiento,2002-11-22,CAUCA,PIENDAMÓ,LOMA CORTA,-76.6196,0.0,,Deslizamiento rotacional,
Deslizamiento,2002-10-22,CAUCA,POPAYÁN,POPAYÁN,-76.626222,0.0,,Deslizamiento traslacional,
Deslizamiento,2002-10-21,CAUCA,POPAYÁN,POPAYÁN,-76.596528,0.0,,Deslizamiento rotacional,
Deslizamiento,2002-10-16,ANTIOQUIA,TARAZÁ,TARAZÁ,-75.479133,1000.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2002-10-05,CESAR,CHIRIGUANÁ,CHIRIGUANÁ,-73.28535,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2002-09-12,META,GUAMAL,GUAMAL,-73.878147,0.0,,Flujo de detritos,
Flujo,2002-09-12,META,GUAMAL,GUAMAL,-73.876572,0.0,Caida,Flujo de detritos,Caida de roca
Flujo,2002-09-05,NARIÑO,CONTADERO,CONTADERO,-77.553636,0.0,,Flujo de lodo,
